20/07/2020 09:07:57,Wet Draw8,Supervisor ,startup
20/07/2020 09:09:29,Wet Draw8,Supervisor ,skinpass ch
20/07/2020 09:18:28,Wet Draw8,Supervisor ,iot not showing
20/07/2020 09:20:53,Wet Draw8,IoT_Admin ,speed is not communicating from PLC selva checking
20/07/2020 09:28:47,Wet Draw8,IoT_Admin ,Its communicating now gateway was blinking red
20/07/2020 10:02:52,Wet Draw8,Supervisor ,traverse drive alarm
20/07/2020 11:52:24,Wet Draw8,Supervisor ,bc
20/07/2020 11:58:32,Wet Draw8,Supervisor ,Bc
21/07/2020 09:26:11,Wet Draw8,IoT_Admin ,Test message!
21/07/2020 14:04:11,Wet Draw8,Supervisor ,BC
21/07/2020 14:32:04,Wet Draw8,Supervisor ,Fd wire cut
21/07/2020 16:38:58,Wet Draw8,Supervisor ,Bc
22/07/2020 10:50:26,Wet Draw8,Supervisor ,fd&bc
22/07/2020 12:38:22,Wet Draw8, ,sKIN PASS & bc
23/07/2020 09:11:13,Wet Draw8,Supervisor ,fd ch
23/07/2020 10:20:57,Wet Draw8,Supervisor ,Bc
24/07/2020 09:45:26,Wet Draw8,Supervisor ,fd&bc
24/07/2020 09:56:53,Wet Draw8,Supervisor ,bearing pulley problem
24/07/2020 13:38:54,Wet Draw8,Supervisor ,Skin pass & bc
24/07/2020 15:30:20,Wet Draw8,Supervisor ,Bc
27/07/2020 11:13:32,Wet Draw8,Supervisor ,Bc
27/07/2020 13:59:12,Wet Draw8, ,take up air pressure alarm & Bc
27/07/2020 14:33:48,Wet Draw8, ,setting ch & bc
27/07/2020 14:42:29,Wet Draw8,IoT_Admin ,plz Login with supervisor access..
28/07/2020 10:22:14,Wet Draw8, ,cast helix wire cut now wire pulling
28/07/2020 12:14:49,Wet Draw8, ,BC
29/07/2020 09:28:04,Wet Draw8,Jayaprakash Achuthan,What happened in wd8
29/07/2020 09:30:16,Wet Draw8,Thirumurugan Ramalingam,JP you wake from Sleep 
29/07/2020 09:30:49,Wet Draw8, ,Bc & fd wire pulling
29/07/2020 10:32:49,Wet Draw8, ,Cast helix wire cut & BC
29/07/2020 12:25:24,Wet Draw8,Supervisor ,Cast helix wire cut
29/07/2020 12:27:28,Wet Draw8,Jayaprakash Achuthan,in same weight in bobbin for last 2 times
29/07/2020 12:53:07,Wet Draw8,Supervisor ,445kg & 605kg
29/07/2020 14:23:38,Wet Draw8,Supervisor ,Bc
29/07/2020 14:24:06,Wet Draw8,Supervisor ,Fdc
29/07/2020 16:17:12,Wet Draw8, ,BC
30/07/2020 09:03:21,Wet Draw8,Supervisor ,Start-up
30/07/2020 11:07:54,Wet Draw8,Supervisor ,Fdc bc
30/07/2020 14:46:53,Wet Draw8, ,Bc
30/07/2020 16:40:48,Wet Draw8,Supervisor ,Setting change
31/07/2020 09:05:09,Wet Draw8,Supervisor ,Reel change
31/07/2020 10:51:38,Wet Draw8,Supervisor ,Bc
31/07/2020 12:42:21,Wet Draw8,Supervisor ,Skin pass change & BC
31/07/2020 12:45:03,Wet Draw8,Supervisor ,Skin pass & bc
