01/07/2020 14:43:57,Wet Draw2,MD_Sundarram ,hope this power cut period is being used for analysis?
18/07/2020 21:03:31,Wet Draw2,Supervisor ,skinpass ch
18/07/2020 22:52:47,Wet Draw2,Supervisor ,bc
19/07/2020 00:43:56,Wet Draw2,Supervisor ,wire cut
19/07/2020 02:52:18,Wet Draw2,Supervisor ,Bc
20/07/2020 10:45:57,Wet Draw2,Supervisor ,bc
20/07/2020 12:05:24,Wet Draw2,Supervisor ,Setting die wire cut & bc
20/07/2020 12:49:53,Wet Draw2,Supervisor ,again payoff setting die wire cut
20/07/2020 12:52:23,Wet Draw2,Jayaprakash Achuthan,2 times wire cut frequently.Now wd2 stoped and wd5 started
20/07/2020 12:55:47,Wet Draw2,Thirumurugan Ramalingam,CHANGING IS FINE  HAVE YOU FIND THE ROOT CAUSE FOR THAT WIRE CUT 
20/07/2020 13:27:34,Wet Draw2,Jayaprakash Achuthan,Sir the input bobbin seams to be possible cause.We are trying that bobbin in another machine at today night.
20/07/2020 13:32:06,Wet Draw2,Thirumurugan Ramalingam,JP If Input coil is  the issue them why you changed the Machine ???
20/07/2020 13:54:43,Wet Draw2,Jayaprakash Achuthan,Setting to be made from pay-off which will delay to start the machine.So wd5 machine which is ready is started
20/07/2020 21:13:23,Wet Draw2,Supervisor ,Start-up
20/07/2020 23:38:07,Wet Draw2,Supervisor ,BC
21/07/2020 01:26:10,Wet Draw2,Supervisor ,Fdc & BC
21/07/2020 03:20:20,Wet Draw2,Supervisor ,skin-pass ch & BC
21/07/2020 09:07:37,Wet Draw2,Supervisor ,Start-up
21/07/2020 15:17:42,Wet Draw2,Supervisor ,Fd & BC
23/07/2020 09:10:20,Wet Draw2,Supervisor ,skinpass ch&fd ch
23/07/2020 09:14:22,Wet Draw2,ManiRaghu ,pls enter downtime reason it is blinking in main page
23/07/2020 11:00:25,Wet Draw2,Supervisor ,Fd & bc
23/07/2020 14:12:12,Wet Draw2,Supervisor ,Bc
23/07/2020 14:35:32,Wet Draw2,Supervisor ,Bc & fdc
24/07/2020 10:27:27,Wet Draw2,Supervisor ,Skin pass ch & bc
24/07/2020 12:13:43,Wet Draw2,Supervisor ,Bc
24/07/2020 14:12:51,Wet Draw2,Supervisor ,Setting change & bc
27/07/2020 09:32:43,Wet Draw2, ,copper coating checking  & bc
27/07/2020 10:15:43,Wet Draw2,Supervisor ,Fdc bc
27/07/2020 15:06:54,Wet Draw2,Supervisor ,Wire cut 
27/07/2020 21:03:26,Wet Draw2,Supervisor ,Fd ch
27/07/2020 22:16:25,Wet Draw2,Supervisor ,Fd&bc
28/07/2020 00:12:00,Wet Draw2,Supervisor ,Bc
28/07/2020 01:52:59,Wet Draw2,Supervisor ,Skin pass ch
28/07/2020 02:05:04,Wet Draw2, ,fd&bc 
28/07/2020 11:04:09,Wet Draw2, ,Setting & bc
29/07/2020 09:29:00,Wet Draw2,Jayaprakash Achuthan,wd what work is in machine
29/07/2020 09:30:04,Wet Draw2, ,Copper tank wire pulling
29/07/2020 11:19:31,Wet Draw2,Supervisor ,BC
29/07/2020 13:10:41,Wet Draw2, ,skin pass ch &  BC
30/07/2020 04:06:25,Wet Draw2, ,bc
30/07/2020 09:01:59,Wet Draw2,Supervisor ,Start-up
30/07/2020 12:00:05,Wet Draw2,Supervisor ,Wire cut 
30/07/2020 14:17:36,Wet Draw2, ,Fd & BC
31/07/2020 09:02:28,Wet Draw2,Supervisor ,Start-up
31/07/2020 10:10:38,Wet Draw2,Supervisor ,Setting change
31/07/2020 12:12:34,Wet Draw2,Supervisor ,Bc
31/07/2020 22:23:56,Wet Draw2, ,bc&fd ch
01/08/2020 00:21:59,Wet Draw2,Supervisor ,BC
