08/07/2020 11:05:41,Wet Draw6,Jayaprakash Achuthan,wire cut for 31 mins.Why?
08/07/2020 11:16:44,wet draw-6,Pradeep M,Same time Wd 5 m/c work in real change, final die change, Bobbin change so wd 6 m/c 31 mins  👍
08/07/2020 11:19:39,Wet Draw6,Jayaprakash Achuthan,but there should be bobbin change in that.Why not captured
08/07/2020 11:23:37,wet draw-6,Pradeep M,Wd 5 final die , real change , bobbin change in 15 mins work same time wd 6 m/c final die wire cut problem so 31 mins 
08/07/2020 11:26:42,wet draw-6,Pradeep M,Sir 2 m/c stop la irukum pothu prasser Panna ethavathu Oru visiyathula thappu nadakum apadi aana naalatha intha mistake
08/07/2020 12:00:09,Wet Draw6,Supervisor ,sir.wd6 final die change
08/07/2020 16:01:55,Wet Draw6,Supervisor ,Sir.final die wire cut
08/07/2020 16:11:55,Wet Draw6,Supervisor ,sir wd-6 final die wire cut problem due to material problem wire broken sample given qa
08/07/2020 16:40:11,Wet Draw6,Supervisor ,Sir.final die wire cut again   
08/07/2020 16:45:06,Wet Draw6,Supervisor ,Sir.payoff coil changed now
08/07/2020 23:33:06,Wet Draw6,Jayaprakash Achuthan,shiva why wire cut in wd6
08/07/2020 23:34:05,Wet Draw6,Supervisor ,Wire cut problem 
09/07/2020 09:54:07,Wet Draw6,Supervisor ,Sir.final die change
09/07/2020 12:30:48,Wet Draw6,Supervisor ,Fd change &bobbin ch
09/07/2020 14:15:00,Wet Draw6,Supervisor ,Final die wire cut
09/07/2020 23:28:33,Wet Draw6,Supervisor ,Fd wire cut 
10/07/2020 01:04:16,Wet Draw6,Supervisor ,Wire cut
10/07/2020 01:36:00,Wet Draw6,Supervisor ,Wire cut 
10/07/2020 01:36:22,Wet Draw6,Supervisor ,Material broken
10/07/2020 03:22:00,Wet Draw6,Supervisor ,Final die wire cut 
10/07/2020 13:55:28,Wet Draw6,Supervisor ,Fd wire cut
10/07/2020 13:59:17,Wet Draw6,Supervisor ,Material problem.sample given qa
10/07/2020 15:28:28,Wet Draw6,Supervisor ,Fd and bc
11/07/2020 10:35:29,Wet Draw6,Supervisor ,Fd bc
11/07/2020 16:00:24,Wet Draw6,Supervisor ,fdc bc
16/07/2020 20:59:42,Wet Draw6,Supervisor ,setting ch
16/07/2020 21:34:34,Wet Draw6,Supervisor ,pfd wire cut
16/07/2020 22:04:49,Wet Draw6,Supervisor ,pfd wire cut
17/07/2020 01:30:05,Wet Draw6,Supervisor ,fd&bc
17/07/2020 04:04:50,Wet Draw6,Supervisor ,Fd&bc
17/07/2020 11:12:41,Wet Draw6,Supervisor ,skin pass ch & fdc & BC
17/07/2020 13:32:09,Wet Draw6,Supervisor ,Fd wire cut & Bc 
17/07/2020 15:14:51,Wet Draw6,Supervisor ,FD wire cut 
17/07/2020 15:42:22,Wet Draw6,Supervisor ,FD wire cut so setting size checking and wire pulling 
21/07/2020 21:03:58,Wet Draw6,Supervisor ,Start-up
21/07/2020 21:38:47,Wet Draw6,Supervisor ,Wire cut 
21/07/2020 22:39:13,Wet Draw6,Supervisor ,Skin pass & fd & BC
21/07/2020 22:49:30,Wet Draw6,Supervisor ,BC
21/07/2020 22:50:53,Wet Draw6,Supervisor ,Wire cut
21/07/2020 23:41:51,Wet Draw6,Supervisor ,Wire pulling
22/07/2020 00:31:12,Wet Draw6,Supervisor ,Wire cut
22/07/2020 01:03:28,Wet Draw6,Supervisor ,Pfd wire cut and wire pulling
22/07/2020 02:03:37,Wet Draw6,Supervisor ,0.89- 0.84 die change
22/07/2020 02:29:26,Wet Draw6,Supervisor ,Wire cut
22/07/2020 09:37:03,Wet Draw6,Supervisor ,fd wire cut
22/07/2020 16:17:31,Wet Draw6,Supervisor ,bc 
22/07/2020 20:57:45,Wet Draw6,Supervisor ,Start-up
23/07/2020 03:59:54,Wet Draw6,Supervisor ,Wire cut
23/07/2020 04:00:00,Wet Draw6,Supervisor ,Fdc BC
23/07/2020 12:05:39,Wet Draw6,Supervisor ,all die over size so new setting ch
23/07/2020 21:05:38,Wet Draw6,Supervisor ,start up
23/07/2020 22:36:04,Wet Draw6,Supervisor ,Wire cut
23/07/2020 23:53:53,Wet Draw6,Supervisor ,Wire cut
24/07/2020 09:05:35,Wet Draw6,Supervisor ,All machine start-up
24/07/2020 09:23:13,Wet Draw6,Supervisor ,Setting die wire cut
24/07/2020 10:19:48,Wet Draw6,Thirumurugan Ramalingam,jp  65 min machine stopped  no comments from your side  why ???????
24/07/2020 10:28:21,Wet Draw6,Thirumurugan Ramalingam,jp ??????????????????????????????????????????????????????????????????
24/07/2020 10:33:04,Wet Draw6,Jayaprakash Achuthan,Pandian arrive die life and change dies accordingly.Dont wait till wire cut.
24/07/2020 15:21:12,Wet Draw6,Supervisor ,Fd ch&bc
24/07/2020 21:16:25,Wet Draw6,Supervisor ,start up
24/07/2020 22:38:47,Wet Draw6,Supervisor ,Wire cut
24/07/2020 23:21:04,Wet Draw6,Supervisor ,Pfd wire cut
25/07/2020 04:01:09,Wet Draw6,Supervisor ,Wire cut
27/07/2020 10:09:47,Wet Draw6,Supervisor ,Wire cut in 0.89- 0.84 die so input drum material change 
27/07/2020 10:38:23,Wet Draw6,Jayaprakash Achuthan,Check diameter after wire pulling and start the machine
27/07/2020 10:42:29,Wet Draw6,Supervisor ,Wire pulling time overlap issue now cone Grove checking
27/07/2020 12:30:34,Wet Draw6,Jayaprakash Achuthan,Machine setting change for drum rewind due to wire cuts.Will take in night shift for production
27/07/2020 21:44:25,Wet Draw6, ,bc drum ch
28/07/2020 09:14:06,Wet Draw6, ,rework 1.0mm setting ch
28/07/2020 10:06:18,Wet Draw6, ,travers drive alarm
28/07/2020 11:59:53,Wet Draw6, ,BC ch & copper coating checking
28/07/2020 21:46:03,Wet Draw6, ,fd wire cut
29/07/2020 03:05:23,Wet Draw6,Supervisor ,Bc
29/07/2020 03:18:28,Wet Draw6,Supervisor ,Pfd wire cut
29/07/2020 03:24:44,Wet Draw6,Supervisor ,Setting die over size
29/07/2020 10:16:25,Wet Draw6, ,Input drum ch
29/07/2020 12:39:38,Wet Draw6,Supervisor ,Pre final die wire cut
29/07/2020 13:09:28,Wet Draw6, ,1.11 die over size and new die ch
29/07/2020 13:46:59,Wet Draw6, ,pay off wire cut due to drum wire twist come 
29/07/2020 14:52:06,Wet Draw6,Supervisor ,Fd broken
29/07/2020 15:28:17,Wet Draw6,Supervisor ,Setting die scratch
29/07/2020 16:48:10,Wet Draw6,Supervisor ,Wire scratch
31/07/2020 09:03:23,Wet Draw6,Supervisor ,Setting change
31/07/2020 09:36:41,Wet Draw6,Jayaprakash Achuthan,Start asap
31/07/2020 10:01:59,Wet Draw6,Supervisor ,Paramount 0.98 fd over size  0.984 now change the die
31/07/2020 12:41:07,Wet Draw6,Supervisor ,Fdc & BC
31/07/2020 21:02:44,Wet Draw6, ,pfd wire cut
31/07/2020 21:32:46,Wet Draw6, ,now setting ch
01/08/2020 00:22:12,Wet Draw6,Supervisor ,Skin pass ch
01/08/2020 03:09:21,Wet Draw6,Supervisor ,BC&fd ch
01/08/2020 09:41:08,Wet Draw6,Supervisor ,Fd wire cut & fdc
01/08/2020 10:27:03,Wet Draw6,Supervisor ,Pre final die wire cut
01/08/2020 13:43:10,Wet Draw6,Supervisor ,Fd & bc
01/08/2020 16:39:12,Wet Draw6,Supervisor ,Fdc & bc
01/08/2020 16:50:38,Wet Draw6,MD_Sundarram ,what is the problem?
03/08/2020 09:09:14,Wet Draw6,Supervisor ,Copper tank wire pulling
03/08/2020 16:40:48,Wet Draw6,Supervisor ,BC&fd ch
04/08/2020 11:56:31,Wet Draw6,Supervisor ,Fdc & bc
05/08/2020 11:32:00,Wet Draw6,Supervisor ,Fdc & bc
07/08/2020 14:16:46,Wet Draw 6, ,emulsion pump problem
07/08/2020 21:13:01,Wet Draw 6, ,Start-up
08/08/2020 00:28:59,Wet Draw 6, ,Fdc BC
08/08/2020 02:48:12,Wet Draw 6,Supervisor ,Fd wire cut
08/08/2020 03:21:42,Wet Draw 6,Supervisor ,Fd wire cut
08/08/2020 09:23:28,Wet Draw 6,Supervisor ,Setting die wire cut now resetting
08/08/2020 09:48:19,Wet Draw 6,Jayaprakash Achuthan,Why Check die size please
08/08/2020 10:25:34,Wet Draw 6,Supervisor ,Morning checked 1st die only over size 2.18mm over reel that reel completed after we plan ch the die
08/08/2020 13:53:28,Wet Draw 6, ,skin pass ch
10/08/2020 14:45:54,Wet Draw 6,Supervisor ,Fdc BC
10/08/2020 21:10:13,Wet Draw 6,Supervisor ,fd ch
10/08/2020 23:13:32,Wet Draw 6,Supervisor ,setting ch
11/08/2020 21:05:35,Wet Draw 6,Supervisor ,fd wire cut &material problem
12/08/2020 09:09:33,Wet Draw 6,Supervisor ,Wire pulling
12/08/2020 10:27:03,Wet Draw 6,Supervisor ,Fdc BC
12/08/2020 12:44:40,Wet Draw 6,Supervisor ,Handover to maintenance  so wd9 MC 1.20mm start-up
12/08/2020 21:04:50,Wet Draw 6,Supervisor ,fd ch
12/08/2020 23:43:44,Wet Draw 6,Supervisor ,fd wire cut
13/08/2020 14:38:38,Wet Draw 6,Supervisor ,Skin pass change fdc
14/08/2020 09:12:02,Wet Draw 6,Supervisor ,Fdc
14/08/2020 11:55:23,Wet Draw 6,Supervisor ,1.04 die wire cut wire pulling 
14/08/2020 15:02:41,Wet Draw 6,Supervisor ,Fdc BC
14/08/2020 16:56:05,Wet Draw 6,Jayaprakash Achuthan,why stoped for 30 mins
14/08/2020 16:56:15,Wet Draw 6,Jayaprakash Achuthan,now
14/08/2020 17:01:33,Wet Draw 6,Supervisor ,Pay off wire cut due to wire twist
14/08/2020 17:01:41,Wet Draw 6,Supervisor ,Resetting change
17/08/2020 09:05:48,Wet Draw 6,Supervisor ,Snub pulley problem
17/08/2020 11:26:51,Wet Draw 6, ,bc
17/08/2020 11:34:57,Wet Draw 6, ,login with your account SUP.    
17/08/2020 11:37:45,Wet Draw 6,Supervisor ,Fd ch
17/08/2020 14:25:38,Wet Draw 6,Supervisor ,Fd& BC 
17/08/2020 21:03:56,Wet Draw 6,Supervisor ,Fdc
17/08/2020 23:46:37,Wet Draw 6,Supervisor ,BC fdc
18/08/2020 02:46:44,Wet Draw 6,Supervisor ,Fdc bc
18/08/2020 03:54:59,Wet Draw 6,Supervisor ,Copper tank wire cut due to snup pulley problem
18/08/2020 10:41:10,Wet Draw 6,Supervisor ,Pfd wire cut
18/08/2020 11:37:58,Wet Draw 6,Supervisor ,Setting ch
18/08/2020 21:02:48,Wet Draw 6,Supervisor ,Start-up
18/08/2020 21:07:07,Wet Draw 6,Supervisor ,Fdc
19/08/2020 00:25:24,Wet Draw 6,Supervisor ,Fd BC change
19/08/2020 02:36:48,Wet Draw 6,Supervisor ,Fdc bc
19/08/2020 21:10:57,Wet Draw 6,Supervisor ,Start-up
20/08/2020 03:02:39,Wet Draw 6,Supervisor ,Wet bath wire cut now wire pulling
20/08/2020 09:15:36,Wet Draw 6,Supervisor ,pfd wire cut
24/08/2020 11:46:54,Wet Draw 6,Supervisor ,Fdc BC
24/08/2020 14:30:15,Wet Draw 6,Supervisor ,Fdc BC
25/08/2020 00:21:39,Wet Draw 6,Supervisor ,Bc&fd ch
25/08/2020 09:41:11,Wet Draw 6,Supervisor ,Fdc BC
25/08/2020 09:58:49,Wet Draw 6,Supervisor ,Reel change
25/08/2020 12:55:18,Wet Draw 6,Supervisor ,Setting change bc
27/08/2020 10:37:01,Wet Draw 6,Supervisor ,2.04 die wire cut due to over size new die change wire pulling
27/08/2020 21:08:35,Wet Draw 6,Supervisor ,Fd ch
27/08/2020 21:11:37,Wet Draw 6,Supervisor ,setting ch
27/08/2020 21:35:08,Wet Draw 6,Supervisor ,snub pulley pb
28/08/2020 21:11:23,Wet Draw 6,Supervisor ,bull block not rotate
29/08/2020 09:03:45,Wet Draw 6,Supervisor ,Start-up
31/08/2020 12:06:50,Wet Draw 6,Supervisor ,setting ch
02/09/2020 21:00:35,Wet Draw 6,Supervisor ,start up
02/09/2020 23:06:06,Wet Draw 6,Supervisor ,rinse water outlet bearing pulley problem maintenance working 
04/09/2020 23:07:22,Wet Draw 6,Supervisor ,Wire cut 2.04mm now wire pulling
05/09/2020 11:49:23,Wet Draw 6,Supervisor ,FD & Bc
06/09/2020 02:22:41,Wet Draw 6,Supervisor ,1.04 die wire cut
06/09/2020 02:22:52,Wet Draw 6,Supervisor ,New setting ch
06/09/2020 09:58:58,Wet Draw 6,Supervisor ,pulley ch
10/09/2020 09:22:59,Wet Draw 6,Supervisor ,drive alarm 
10/09/2020 09:23:23,Wet Draw 6,Supervisor ,iot not working
12/09/2020 09:05:40,Wet Draw 6,Supervisor ,1.48 die broken
12/09/2020 10:55:06,Wet Draw 6,Supervisor ,again die broken so now 1.0mm setting ch
17/09/2020 15:06:29,Wet Draw 6,Supervisor ,Bearing pulley problem
18/09/2020 11:23:05,Wet Draw 6,Supervisor ,FDC & Pulley ch
22/09/2020 11:21:47,Wet Draw 6,Supervisor ,4th axis bearing noise coming handover to maintenance team
22/09/2020 14:17:04,Wet Draw 6,MD_Sundarram ,when was it fixed?
23/09/2020 13:48:12,Wet Draw 6,Supervisor ,1.0mm to 1.20mm setting changed
07/10/2020 22:41:05,Wet Draw 6,Supervisor , Fd wire cut now wire pulling
08/10/2020 03:41:41,Wet Draw 6,Supervisor ,Copper tank wire cut due to pulley bearing problem
08/10/2020 23:02:59,Wet Draw 6,Supervisor ,SETTING CH
09/10/2020 22:28:30,Wet Draw 6,Supervisor ,setting ch
11/10/2020 05:21:15,Wet Draw 6,Supervisor ,setting wire cut now resetting
17/10/2020 00:28:07,Wet Draw 6,Supervisor ,1.0mm setting change
17/10/2020 17:25:29,Wet Draw 6,Supervisor ,2nd gear block not rotating so machine stop break down raised
17/10/2020 20:05:13,Wet Draw 6,Supervisor ,now plan ch wd-1 now started
20/10/2020 18:49:44,Wet Draw 6,Supervisor ,GEAR block not rotatting  
